925.840088, 1104.957886, 4.235422, 72.430145, 0.000000, 11927808, -1
874.729187, 1105.652710, 4.539797, 274.624054, 0.000000, 197120, -1
874.729187, 1105.652710, 4.539797, 109.873581, 0.000000, 197120, -1
1408.541504, 1109.349854, 3.877520, 322.629974, 0.000000, 5505280, -1
1408.541504, 1109.349854, 3.877520, 217.420746, 0.000000, 5505280, -1
1023.077332, 1109.659790, 3.733823, 1.999817, 0.000000, 2818304, -1
326.593933, 1112.002808, 4.065244, 270.026672, 0.000000, 8978688, -1
93.329063, 1112.532715, 3.856337, 192.997116, 0.000000, 5112064, -1
93.329063, 1112.532715, 3.856337, 10.277740, 0.000000, 5112064, -1
197.210831, 1114.810547, 4.542526, 182.772385, 0.000000, 262656, -1
1435.357422, 1116.641235, 3.934947, 212.328537, 0.000000, 6619392, -1
1435.357422, 1116.641235, 3.934947, 11.576355, 0.000000, 6619392, -1
45.611320, 1121.168213, 4.213494, 223.219208, 0.000000, 11534592, -1
45.611320, 1121.168213, 4.213494, 179.901245, 0.000000, 11534592, -1
96.249146, 1122.330811, 4.182472, 3.239746, 0.000000, 11010304, -1
1325.824585, 1123.203369, 4.350057, 182.810669, 0.000000, 13828352, -1
90.832458, 1124.167480, 4.374824, 190.614349, 0.000000, 14287104, -1
753.024231, 1124.547607, 3.813796, 176.754623, 0.000000, 4325632, -1
1358.099365, 1125.963745, 3.685797, 356.836609, 0.000000, 1835264, -1
1358.099365, 1125.963745, 3.685797, 161.289200, 0.000000, 1835264, -1
841.176208, 1127.016968, 4.287621, 164.596039, 0.000000, 12779776, -1
89.755157, 1132.576172, 4.248151, 138.863373, 0.000000, 12124416, -1
399.042450, 1134.933838, 3.845652, 278.535767, 0.000000, 4915456, -1
1325.710205, 1135.489624, 4.650838, 175.098663, 0.000000, 1966592, -1
406.171417, 1135.766479, 3.899928, 269.747253, 0.000000, 5964032, -1
490.923370, 1136.603271, 3.614249, 181.805389, 0.000000, 459008, -1
135.010300, 1138.020264, 3.625062, 0.330200, 0.000000, 655616, -1
843.027649, 1138.297485, 4.055309, 170.010849, 0.000000, 8782080, -1
1331.713867, 1137.810547, 3.909117, 179.534119, 0.000000, 6095104, -1
44.067711, 1144.109863, 4.056922, 100.088531, 0.000000, 8782080, -1
491.008240, 1143.736816, 3.778817, 180.394592, 0.000000, 3670272, -1
1331.963501, 1143.721313, 4.176283, 180.392609, 0.000000, 10879232, -1
609.235718, 1148.082764, 3.703745, 107.906952, 0.000000, 2228480, -1
54.014500, 1151.277954, 4.110464, 148.281326, 0.000000, 9765120, -1
54.014500, 1151.277954, 4.110464, 110.569519, 0.000000, 9765120, -1
763.794556, 1151.460449, 4.124308, 355.289429, 0.000000, 10027264, -1
1048.972290, 1150.582275, 3.963258, 2.435120, 0.000000, 7143680, -1
